state,district,office_type,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,median_margin,campaign,use_campaign,std,rep_name,dem_name,weird,bin_bounds,num_bins,bins,bin_edges,democrat_winning_num,republican_winning_num,tie_num,called,dem_winning_pct_eday,rep_winning_pct_eday,tie_pct_eday
IN,3,House,-23.251943500160863,-0.5237354857861418,-0.8766527156456758,0.0091434518854429,-8.053425320871115,0.1966248006593546,-0.0491381405913439,0.4810085629833438,-2.072919653322672,0.0323231761072299,1.3815654323529007,-32.68876404712044,"[-0.05, -0.05, -0.05, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.69, 2.27, 2.88, 2.98, 3.26, 3.26, 3.6, 4.45, 5.8, 6.37, 6.37, 6.49, 6.53, 6.53, 6.53, 6.53, 6.82, 7.42, 7.84, 7.84, 7.84, 7.87, 9.14, 9.14, 9.45, 9.45, 9.57, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 9.86, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07]",True,7.727745257523205,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 14, 108, 500, 1817, 4824, 10094, 16212, 20064, 19334, 14283, 7850, 3386, 1172, 271, 56, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,1,99999,0
IN,4,House,-22.876434501290984,-0.5245666716181203,-0.8719871392523771,0.6170251835562874,-8.163596098727211,0.2091986862695372,-0.0389593164346898,0.4563901167813127,-2.0978601451421666,0.0291275863790105,1.380019131202587,-31.8557572917521,"[-0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.37, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, -0.32, 0.0, 1.69, 4.6, 5.17, 6.49, 6.87, 6.87, 7.91, 8.27, 8.27, 9.53, 13.37, 13.37, 13.37, 14.11, 14.11, 14.11, 14.32, 14.32, 14.32, 14.32, 15.2, 15.2, 15.2, 15.2, 15.2, 15.2, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39, 15.39]",True,7.74232338035885,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 71, 360, 1446, 4011, 8911, 14950, 19493, 19923, 15644, 9023, 4153, 1502, 396, 88, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",2,99998,0,NC,2,99998,0
IN,5,House,-15.78482642818012,-0.4472315716485589,-0.8138605585862693,0.5573675103486586,-8.775774933013476,0.0354826115412394,-0.0509354649648007,0.3739847747232029,-1.7603195013713882,0.0349262119780167,1.383278881829807,-25.235708742285613,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.56, 1.57, 1.74, 3.75, 3.9, 4.26, 4.26, 4.39, 5.16, 6.39, 7.01, 7.91, 8.31, 8.31, 8.31, 8.31, 8.31, 8.31, 8.64, 8.89, 8.89, 8.89, 8.92, 9.29, 9.54, 10.07, 10.07, 10.07, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.36, 10.47, 10.47, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68]",True,7.6928933566522675,Unknown,Jeremy Lee Edom,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 127, 604, 2053, 5463, 10771, 17014, 20438, 18900, 13301, 7104, 3011, 908, 230, 48, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",56,99944,0,NC,59,99941,0
IN,6,House,-24.99768301887008,-0.5675597349726509,-0.916620399778906,0.7880766578839771,-9.970790393821568,0.2143317872139271,0.0512096391037509,0.4962383875574742,-2.179957773775126,0.0185849611575723,1.377495106442009,-35.654403059292534,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.33, 1.86, 2.08, 3.45, 3.98, 4.12, 4.25, 4.25, 4.25, 5.79, 6.33, 7.27, 7.27, 7.56, 7.56, 7.56, 7.56, 7.56, 7.56, 7.56, 8.08, 8.55, 8.55, 8.55, 8.58, 9.85, 9.85, 9.94, 10.36, 10.4, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.58, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91]",True,7.843177853555604,Unknown,Cynthia Wirth,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 1, 0, 10, 81, 378, 1430, 3964, 8634, 14610, 19139, 19783, 15910, 9370, 4418, 1674, 476, 100, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,0,100000,0
IN,7,House,33.459861735716416,-0.3149680793635464,0.4537674117388127,1.6537155700362698,0.746612332646046,0.7286626095754728,-0.0930081712832595,0.1845171193991635,-0.2085731502004187,0.0009071709457289,1.4015553906053808,37.985348969808086,"[-1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.53, -1.13, -1.13, -1.13, -0.94, -0.57, -0.57, 0.0, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.91, 0.91, 0.91, 1.28, 1.28, 1.31, 1.31, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47]",True,7.969267510060804,Gabriel Whitley,André Carson,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 38, 230, 864, 2761, 6466, 12086, 17726, 19752, 17449, 12032, 6565, 2800, 925, 236, 48, 10, 1, 1, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",100000,0,0,NC,100000,0,0
IN,8,House,-24.57329016456227,-0.6013280668480953,-1.020686338003356,-1.1845487902645675,-10.364533826415206,0.2400818427654914,-0.1274339913423748,0.5786090938627153,-2.208963467847861,0.040385936236248,1.3667139572537912,-37.85936399639448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73, 3.49, 3.66, 6.05, 8.42, 8.93, 9.33, 9.33, 9.33, 11.34, 12.2, 14.57, 14.57, 14.69, 16.23, 16.23, 16.59, 17.05, 17.05, 17.05, 17.05, 17.05, 17.05, 17.95, 17.95, 17.95, 17.95, 17.95, 17.95, 17.95, 18.57, 18.57, 18.57, 18.57, 18.57, 18.57, 18.57, 18.78, 18.78, 18.78, 18.78, 18.78, 18.78, 18.78, 18.97, 18.97, 19.36, 19.36, 19.36, 19.36]",True,8.051253572369667,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 1, 0, 6, 54, 230, 953, 2719, 6533, 11807, 17120, 19650, 17699, 12381, 6627, 2932, 988, 235, 54, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,0,100000,0
IN,9,House,-17.90513813236935,-0.4900149050247402,-0.7261350796505839,-1.2248038748657062,-5.499458155730208,0.1810360941549402,-0.2467933149856494,0.5529756263737124,-1.7501118672950196,0.049896979802979,1.3705273773234987,-25.67668498665299,"[-0.88, -0.88, -0.88, -0.88, -0.88, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.83, -0.39, -0.29, -0.29, -0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 1.92, 1.93, 3.66, 4.13, 5.12, 5.52, 5.52, 6.41, 7.2, 9.4, 9.4, 9.4, 9.58, 9.6, 9.6, 10.06, 11.29, 11.29, 11.29, 11.65, 11.65, 11.65, 11.65, 11.65, 11.65, 11.65, 12.55, 12.55, 12.55, 12.55, 12.99, 12.99, 12.99, 12.99, 12.99, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61, 13.61, 13.82, 13.82, 13.82, 13.82, 13.82, 13.82, 13.82]",True,7.695027661883781,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 28, 151, 684, 2330, 5824, 11666, 17549, 20423, 18445, 12626, 6477, 2763, 798, 194, 35, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",41,99959,0,NC,47,99953,0
IA,1,House,-6.79992178300934,0.1952050556078397,2.4249066884830976,-0.7095201681602747,0.2197665747890138,0.2885500836027187,-0.4332258577721674,0.4715050938201645,0.7665851474753347,0.0806740312806732,1.3742468148624714,-2.12303479923097,"[-3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -3.35, -2.96, -2.96, -2.96, -2.33, -2.33, -2.33, -2.33, -2.33, -2.33, -2.33, -2.27, -2.27, -1.35, -1.35, -1.35, -1.14, -0.78, -0.78, -0.72, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, 0.0, 0.0, 0.0, 0.0, 0.91, 0.94, 1.43, 1.53, 1.88, 2.03, 2.12, 2.26, 2.35, 2.35, 2.35, 2.35, 2.35, 2.35, 2.35, 2.47, 2.47, 2.47, 2.47, 2.57, 2.85, 2.87, 3.2, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 3.81, 4.45, 4.45]",True,6.088101736173777,Unknown,Christina Bohannan,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 157, 939, 4133, 11461, 21194, 25776, 20644, 10830, 3855, 861, 122, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",36321,63679,0,NC,36648,63352,0
IA,2,House,-9.652635018102227,0.3452703472006335,-0.8022483740530575,-1.1861614665315234,-6.782914176077062,0.0069855555737232,-0.3642234065051579,0.4453613228531521,-1.4274465081762806,0.0550264784129051,1.3726964593464277,-18.018139936053327,"[-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.15, 1.55, 2.08, 2.8, 2.8, 3.69, 4.77, 5.56, 5.91, 6.2, 6.58, 7.15, 7.15, 8.23, 8.23, 8.75, 8.82, 9.36, 9.38, 9.38, 9.38, 9.38, 9.38, 9.38, 9.38, 9.38, 9.38, 9.63, 9.63, 9.63, 9.63, 9.73, 9.88, 9.88, 9.96, 10.17, 10.46, 10.46, 10.48, 10.48, 10.78, 10.78, 10.78, 10.78, 10.78, 10.78, 10.78, 10.78, 10.78]",True,7.8731650330124285,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 45, 231, 889, 2673, 6425, 12084, 17565, 20154, 17711, 12131, 6301, 2675, 855, 206, 37, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",1108,98892,0,NC,1083,98917,0
IA,3,House,-3.0911513385513483,0.2530644920400786,2.207821013316905,0.0357634191191834,-0.7405647782629864,0.2877394415376285,-0.3661726486743426,0.3468148039961167,-0.0494009005813766,0.0626902974289891,1.3771835607498295,0.3226839576626111,"[-3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.13, -3.07, -3.07, -2.6, -2.6, -2.6, -2.6, -2.6, -2.6, -2.56, -2.56, -1.64, -1.6, -1.48, -1.27, -1.27, 0.0, 0.0, 0.0, 0.23, 0.23, 0.44, 0.44, 0.44, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.6, 0.68, 0.68, 0.78, 0.78, 0.9, 0.9, 0.93, 1.22, 1.22, 1.22, 1.22, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.49, 2.49, 2.49, 2.49, 2.49, 2.49, 2.49, 2.49, 2.49, 2.58, 2.58, 2.58, 2.58, 2.58, 2.58, 2.58, 2.58]",True,6.103672827188809,Zach Nunn,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 325, 1750, 6565, 15231, 23975, 25035, 16715, 7524, 2335, 419, 83, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",52116,47884,0,NC,52324,47676,0
IA,4,House,-22.012072658818607,0.4468656421017874,-0.8807841654099079,-0.7469578875291156,-8.918026451332734,0.2108223751480241,-0.1727436784336707,0.5440020394497056,-2.036964751190284,0.0546128591790284,1.3685212958458015,-32.13228412552736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.77, 1.72, 2.56, 4.01, 4.48, 4.76, 5.49, 5.49, 5.49, 6.99, 8.03, 8.03, 8.65, 9.24, 9.24, 9.26, 10.4, 10.78, 10.78, 10.96, 10.96, 10.96, 10.96, 10.96, 10.96, 10.96, 11.08, 11.08, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29, 11.29]",True,7.65520369780433,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 83, 378, 1471, 4177, 9157, 15350, 20080, 19902, 15202, 8652, 3805, 1336, 315, 72, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,1,99999,0
KS,1,House,-21.98173466030175,-0.6431100139607907,-0.904870478685823,-0.6717987324094226,-8.706264170962424,0.2237324147375411,-0.1762480681539626,0.5388367256333695,-2.0597324276010145,0.0468205502710089,1.36920043153817,-32.960866376747866,"[-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.54, 3.16, 3.21, 5.57, 7.38, 8.18, 8.3, 8.3, 8.3, 9.88, 12.25, 12.25, 12.25, 12.37, 12.82, 12.82, 14.05, 14.05, 14.41, 14.41, 14.41, 14.41, 14.41, 14.41, 14.41, 14.41, 15.31, 15.31, 15.31, 15.31, 15.31, 15.31, 15.31, 15.31, 15.93, 15.93, 15.93, 15.93, 15.93, 15.93, 15.93, 15.93, 16.14, 16.14, 16.14, 16.14, 16.14, 16.14, 16.14, 16.14]",True,7.942993896309581,Tracey Mann,Paul Buskirk,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 1, 0, 3, 32, 146, 672, 2054, 5372, 10548, 16238, 19770, 18656, 13801, 7670, 3435, 1219, 301, 71, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,1,99999,0
