"","...1","state","office_type","question","answer","demographic_pct","answer_pct","lastName","year"
"418",418,"FL","President","Gender","Female",55,48,"Trump",2020
"419",419,"FL","President","Area type","Urban",41,55,"Biden",2020
"420",420,"FL","President","Area type","Urban",41,44,"Trump",2020
"421",421,"FL","President","Area type","Suburban",50,44,"Biden",2020
"422",422,"FL","President","Area type","Suburban",50,55,"Trump",2020
"423",423,"FL","President","Area type","Rural",9,38,"Biden",2020
"424",424,"FL","President","Area type","Rural",9,61,"Trump",2020
"425",425,"FL","President","Education","Never attended college",19,44,"Biden",2020
"426",426,"FL","President","Education","Never attended college",19,56,"Trump",2020
"427",427,"FL","President","Education","Some college",25,50,"Biden",2020
"428",428,"FL","President","Education","Some college",25,49,"Trump",2020
"429",429,"FL","President","Education","Associate's degree",20,45,"Biden",2020
"430",430,"FL","President","Education","Associate's degree",20,53,"Trump",2020
"431",431,"FL","President","Education","Bachelor's degree",22,49,"Biden",2020
"432",432,"FL","President","Education","Bachelor's degree",22,50,"Trump",2020
"433",433,"FL","President","Education","Advanced degree",14,53,"Biden",2020
"434",434,"FL","President","Education","Advanced degree",14,45,"Trump",2020
"435",435,"GA","President","Region","North",19,28,"Biden",2020
"436",436,"GA","President","Region","North",19,70,"Trump",2020
"437",437,"GA","President","Region","Atlanta Suburbs",28,53,"Biden",2020
"438",438,"GA","President","Region","Atlanta Suburbs",28,46,"Trump",2020
"439",439,"GA","President","Region","Atlanta Metro",20,80,"Biden",2020
"440",440,"GA","President","Region","Atlanta Metro",20,19,"Trump",2020
"441",441,"GA","President","Region","Central",18,44,"Biden",2020
"442",442,"GA","President","Region","Central",18,55,"Trump",2020
"443",443,"GA","President","Region","Coast/South",15,38,"Biden",2020
"444",444,"GA","President","Region","Coast/South",15,61,"Trump",2020
"445",445,"GA","President","Age","18-24",12,56,"Biden",2020
"446",446,"GA","President","Age","18-24",12,43,"Trump",2020
"447",447,"GA","President","Age","25-29",8,56,"Biden",2020
"448",448,"GA","President","Age","25-29",8,43,"Trump",2020
"449",449,"GA","President","Age","30-39",17,53,"Biden",2020
"450",450,"GA","President","Age","30-39",17,45,"Trump",2020
"451",451,"GA","President","Age","40-49",18,50,"Biden",2020
"452",452,"GA","President","Age","40-49",18,49,"Trump",2020
"453",453,"GA","President","Age","50-64",27,47,"Biden",2020
"454",454,"GA","President","Age","50-64",27,53,"Trump",2020
"455",455,"GA","President","Age","65 or older",19,44,"Biden",2020
"456",456,"GA","President","Age","65 or older",19,56,"Trump",2020
"457",457,"GA","President","Race","White",61,30,"Biden",2020
"458",458,"GA","President","Race","White",61,69,"Trump",2020
"459",459,"GA","President","Race","Black",29,88,"Biden",2020
"460",460,"GA","President","Race","Black",29,11,"Trump",2020
"461",461,"GA","President","Race","Latino",7,62,"Biden",2020
"462",462,"GA","President","Race","Latino",7,37,"Trump",2020
"463",463,"GA","President","Race","Asian",1,-1,"Biden",2020
"464",464,"GA","President","Race","Asian",1,-1,"Trump",2020
"465",465,"GA","President","Race","Other racial/ethnic groups",2,58,"Biden",2020
"466",466,"GA","President","Race","Other racial/ethnic groups",2,38,"Trump",2020
"467",467,"GA","President","Gender","Male",44,43,"Biden",2020
"468",468,"GA","President","Gender","Male",44,55,"Trump",2020
"469",469,"GA","President","Gender","Female",56,54,"Biden",2020
"470",470,"GA","President","Gender","Female",56,45,"Trump",2020
"471",471,"GA","President","Area type","Urban",23,67,"Biden",2020
"472",472,"GA","President","Area type","Urban",23,32,"Trump",2020
"473",473,"GA","President","Area type","Suburban",62,48,"Biden",2020
"474",474,"GA","President","Area type","Suburban",62,51,"Trump",2020
"475",475,"GA","President","Area type","Rural",14,30,"Biden",2020
"476",476,"GA","President","Area type","Rural",14,69,"Trump",2020
"477",477,"GA","President","Education","Never attended college",16,35,"Biden",2020
"478",478,"GA","President","Education","Never attended college",16,64,"Trump",2020
"479",479,"GA","President","Education","Some college",26,49,"Biden",2020
"480",480,"GA","President","Education","Some college",26,49,"Trump",2020
"481",481,"GA","President","Education","Associate's degree",17,46,"Biden",2020
"482",482,"GA","President","Education","Associate's degree",17,53,"Trump",2020
"483",483,"GA","President","Education","Bachelor's degree",26,54,"Biden",2020
"484",484,"GA","President","Education","Bachelor's degree",26,45,"Trump",2020
"485",485,"GA","President","Education","Advanced degree",14,63,"Biden",2020
"486",486,"GA","President","Education","Advanced degree",14,36,"Trump",2020
"487",487,"GA","President","Income","Less than $30,000",13,59,"Biden",2020
"488",488,"GA","President","Income","Less than $30,000",13,38,"Trump",2020
"489",489,"GA","President","Income","$30,000-$49,999",19,53,"Biden",2020
"490",490,"GA","President","Income","$30,000-$49,999",19,45,"Trump",2020
"491",491,"GA","President","Income","$50,000-$99,999",36,46,"Biden",2020
"492",492,"GA","President","Income","$50,000-$99,999",36,53,"Trump",2020
"493",493,"GA","President","Income","$100,000-$199,999",23,50,"Biden",2020
"494",494,"GA","President","Income","$100,000-$199,999",23,50,"Trump",2020
"495",495,"GA","President","Income","$200,000 or more",8,63,"Biden",2020
"496",496,"GA","President","Income","$200,000 or more",8,35,"Trump",2020
"497",497,"GA","Senate","Region","North",19,27,"Ossoff",2020
"498",498,"GA","Senate","Region","North",19,70,"Perdue",2020
"499",499,"GA","Senate","Region","Atlanta Suburbs",28,50,"Ossoff",2020
"500",500,"GA","Senate","Region","Atlanta Suburbs",28,48,"Perdue",2020
"501",501,"GA","Senate","Region","Atlanta Metro",20,79,"Ossoff",2020
"502",502,"GA","Senate","Region","Atlanta Metro",20,19,"Perdue",2020
"503",503,"GA","Senate","Region","Central",18,42,"Ossoff",2020
"504",504,"GA","Senate","Region","Central",18,55,"Perdue",2020
"505",505,"GA","Senate","Region","Coast/South",15,37,"Ossoff",2020
"506",506,"GA","Senate","Region","Coast/South",15,61,"Perdue",2020
"507",507,"GA","Senate","Age","18-24",12,51,"Ossoff",2020
"508",508,"GA","Senate","Age","18-24",12,47,"Perdue",2020
"509",509,"GA","Senate","Age","25-29",8,59,"Ossoff",2020
"510",510,"GA","Senate","Age","25-29",8,37,"Perdue",2020
"511",511,"GA","Senate","Age","30-39",17,53,"Ossoff",2020
"512",512,"GA","Senate","Age","30-39",17,42,"Perdue",2020
"513",513,"GA","Senate","Age","40-49",18,47,"Ossoff",2020
"514",514,"GA","Senate","Age","40-49",18,51,"Perdue",2020
"515",515,"GA","Senate","Age","50-64",27,45,"Ossoff",2020
"516",516,"GA","Senate","Age","50-64",27,53,"Perdue",2020
"517",517,"GA","Senate","Age","65 or older",19,42,"Ossoff",2020
"518",518,"GA","Senate","Age","65 or older",19,58,"Perdue",2020
"519",519,"GA","Senate","Race","White",62,29,"Ossoff",2020
"520",520,"GA","Senate","Race","White",62,69,"Perdue",2020
"521",521,"GA","Senate","Race","Black",28,87,"Ossoff",2020
"522",522,"GA","Senate","Race","Black",28,11,"Perdue",2020
"523",523,"GA","Senate","Race","Latino",7,52,"Ossoff",2020
"524",524,"GA","Senate","Race","Latino",7,43,"Perdue",2020
"525",525,"GA","Senate","Race","Asian",1,-1,"Ossoff",2020
"526",526,"GA","Senate","Race","Asian",1,-1,"Perdue",2020
"527",527,"GA","Senate","Race","Other racial/ethnic groups",2,52,"Ossoff",2020
"528",528,"GA","Senate","Race","Other racial/ethnic groups",2,43,"Perdue",2020
"529",529,"GA","Senate","Gender","Male",44,43,"Ossoff",2020
"530",530,"GA","Senate","Gender","Male",44,55,"Perdue",2020
"531",531,"GA","Senate","Gender","Female",56,52,"Ossoff",2020
"532",532,"GA","Senate","Gender","Female",56,46,"Perdue",2020
"533",533,"GA","Senate","Area type","Urban",24,66,"Ossoff",2020
"534",534,"GA","Senate","Area type","Urban",24,32,"Perdue",2020
"535",535,"GA","Senate","Area type","Suburban",62,45,"Ossoff",2020
"536",536,"GA","Senate","Area type","Suburban",62,52,"Perdue",2020
"537",537,"GA","Senate","Area type","Rural",14,29,"Ossoff",2020
"538",538,"GA","Senate","Area type","Rural",14,69,"Perdue",2020
"539",539,"GA","Senate","Education","Never attended college",16,36,"Ossoff",2020
"540",540,"GA","Senate","Education","Never attended college",16,62,"Perdue",2020
"541",541,"GA","Senate","Education","Some college",26,46,"Ossoff",2020
"542",542,"GA","Senate","Education","Some college",26,51,"Perdue",2020
"543",543,"GA","Senate","Education","Associate's degree",17,46,"Ossoff",2020
"544",544,"GA","Senate","Education","Associate's degree",17,52,"Perdue",2020
"545",545,"GA","Senate","Education","Bachelor's degree",26,52,"Ossoff",2020
"546",546,"GA","Senate","Education","Bachelor's degree",26,46,"Perdue",2020
"547",547,"GA","Senate","Education","Advanced degree",14,60,"Ossoff",2020
"548",548,"GA","Senate","Education","Advanced degree",14,38,"Perdue",2020
"549",549,"GA","Senate","Income","Less than $30,000",13,59,"Ossoff",2020
"550",550,"GA","Senate","Income","Less than $30,000",13,38,"Perdue",2020
"551",551,"GA","Senate","Income","$30,000-$49,999",20,52,"Ossoff",2020
"552",552,"GA","Senate","Income","$30,000-$49,999",20,44,"Perdue",2020
"553",553,"GA","Senate","Income","$50,000-$99,999",36,45,"Ossoff",2020
"554",554,"GA","Senate","Income","$50,000-$99,999",36,52,"Perdue",2020
"555",555,"GA","Senate","Income","$100,000-$199,999",23,48,"Ossoff",2020
"556",556,"GA","Senate","Income","$100,000-$199,999",23,50,"Perdue",2020
"557",557,"GA","Senate","Income","$200,000 or more",8,60,"Ossoff",2020
"558",558,"GA","Senate","Income","$200,000 or more",8,39,"Perdue",2020
"559",559,"IA","President","Region","Eastern Cities",27,54,"Biden",2020
"560",560,"IA","President","Region","Eastern Cities",27,44,"Trump",2020
"561",561,"IA","President","Region","East Central",19,42,"Biden",2020
"562",562,"IA","President","Region","East Central",19,56,"Trump",2020
"563",563,"IA","President","Region","Des Moines Area",24,54,"Biden",2020
"564",564,"IA","President","Region","Des Moines Area",24,44,"Trump",2020
"565",565,"IA","President","Region","Central",16,35,"Biden",2020
"566",566,"IA","President","Region","Central",16,64,"Trump",2020
"567",567,"IA","President","Region","West",15,31,"Biden",2020
"568",568,"IA","President","Region","West",15,67,"Trump",2020
"569",569,"IA","President","Age","18-24",10,58,"Biden",2020
"570",570,"IA","President","Age","18-24",10,39,"Trump",2020
"571",571,"IA","President","Age","25-29",5,39,"Biden",2020
"572",572,"IA","President","Age","25-29",5,55,"Trump",2020
"573",573,"IA","President","Age","30-39",13,44,"Biden",2020
"574",574,"IA","President","Age","30-39",13,50,"Trump",2020
"575",575,"IA","President","Age","40-49",14,50,"Biden",2020
"576",576,"IA","President","Age","40-49",14,48,"Trump",2020
"577",577,"IA","President","Age","50-64",28,40,"Biden",2020
"578",578,"IA","President","Age","50-64",28,60,"Trump",2020
"579",579,"IA","President","Age","65 or older",28,45,"Biden",2020
"580",580,"IA","President","Age","65 or older",28,54,"Trump",2020
"581",581,"IA","President","Race","White",92,43,"Biden",2020
"582",582,"IA","President","Race","White",92,55,"Trump",2020
"583",583,"IA","President","Race","Black",2,76,"Biden",2020
"584",584,"IA","President","Race","Black",2,22,"Trump",2020
"585",585,"IA","President","Race","Latino",4,67,"Biden",2020
"586",586,"IA","President","Race","Latino",4,31,"Trump",2020
"587",587,"IA","President","Race","Asian",1,-1,"Biden",2020
"588",588,"IA","President","Race","Asian",1,-1,"Trump",2020
"589",589,"IA","President","Race","Other racial/ethnic groups",2,-1,"Biden",2020
"590",590,"IA","President","Race","Other racial/ethnic groups",2,-1,"Trump",2020
"591",591,"IA","President","Gender","Male",48,39,"Biden",2020
"592",592,"IA","President","Gender","Male",48,58,"Trump",2020
"593",593,"IA","President","Gender","Female",52,51,"Biden",2020
"594",594,"IA","President","Gender","Female",52,48,"Trump",2020
"595",595,"IA","President","Area type","Urban",32,56,"Biden",2020
"596",596,"IA","President","Area type","Urban",32,42,"Trump",2020
"597",597,"IA","President","Area type","Suburban",29,48,"Biden",2020
"598",598,"IA","President","Area type","Suburban",29,51,"Trump",2020
"599",599,"IA","President","Area type","Rural",39,35,"Biden",2020
"600",600,"IA","President","Area type","Rural",39,63,"Trump",2020
"601",601,"IA","President","Education","Never attended college",19,37,"Biden",2020
"602",602,"IA","President","Education","Never attended college",19,63,"Trump",2020
"603",603,"IA","President","Education","Some college",26,46,"Biden",2020
"604",604,"IA","President","Education","Some college",26,53,"Trump",2020
"605",605,"IA","President","Education","Associate's degree",17,39,"Biden",2020
"606",606,"IA","President","Education","Associate's degree",17,59,"Trump",2020
"607",607,"IA","President","Education","Bachelor's degree",26,49,"Biden",2020
"608",608,"IA","President","Education","Bachelor's degree",26,48,"Trump",2020
"609",609,"IA","President","Education","Advanced degree",13,58,"Biden",2020
"610",610,"IA","President","Education","Advanced degree",13,39,"Trump",2020
"611",611,"IA","President","Income","Less than $30,000",15,58,"Biden",2020
"612",612,"IA","President","Income","Less than $30,000",15,41,"Trump",2020
"613",613,"IA","President","Income","$30,000-$49,999",23,47,"Biden",2020
"614",614,"IA","President","Income","$30,000-$49,999",23,49,"Trump",2020
"615",615,"IA","President","Income","$50,000-$99,999",35,39,"Biden",2020
"616",616,"IA","President","Income","$50,000-$99,999",35,60,"Trump",2020
"617",617,"IA","President","Income","$100,000-$199,999",22,46,"Biden",2020
"618",618,"IA","President","Income","$100,000-$199,999",22,51,"Trump",2020
"619",619,"IA","President","Income","$200,000 or more",5,-1,"Biden",2020
"620",620,"IA","President","Income","$200,000 or more",5,-1,"Trump",2020
"621",621,"IA","Senate","Region","Eastern Cities",27,55,"Greenfield",2020
"622",622,"IA","Senate","Region","Eastern Cities",27,42,"Ernst",2020
"623",623,"IA","Senate","Region","East Central",19,42,"Greenfield",2020
"624",624,"IA","Senate","Region","East Central",19,55,"Ernst",2020
"625",625,"IA","Senate","Region","Des Moines Area",24,53,"Greenfield",2020
"626",626,"IA","Senate","Region","Des Moines Area",24,44,"Ernst",2020
"627",627,"IA","Senate","Region","Central",16,37,"Greenfield",2020
"628",628,"IA","Senate","Region","Central",16,60,"Ernst",2020
"629",629,"IA","Senate","Region","West",15,31,"Greenfield",2020
"630",630,"IA","Senate","Region","West",15,66,"Ernst",2020
"631",631,"IA","Senate","Age","18-24",10,55,"Greenfield",2020
"632",632,"IA","Senate","Age","18-24",10,39,"Ernst",2020
"633",633,"IA","Senate","Age","25-29",5,42,"Greenfield",2020
"634",634,"IA","Senate","Age","25-29",5,54,"Ernst",2020
"635",635,"IA","Senate","Age","30-39",13,46,"Greenfield",2020
"636",636,"IA","Senate","Age","30-39",13,46,"Ernst",2020
"637",637,"IA","Senate","Age","40-49",14,51,"Greenfield",2020
"638",638,"IA","Senate","Age","40-49",14,47,"Ernst",2020
"639",639,"IA","Senate","Age","50-64",28,41,"Greenfield",2020
"640",640,"IA","Senate","Age","50-64",28,58,"Ernst",2020
"641",641,"IA","Senate","Age","65 or older",29,44,"Greenfield",2020
"642",642,"IA","Senate","Age","65 or older",29,54,"Ernst",2020
"643",643,"IA","Senate","Race","White",92,44,"Greenfield",2020
"644",644,"IA","Senate","Race","White",92,53,"Ernst",2020
"645",645,"IA","Senate","Race","Black",2,70,"Greenfield",2020
"646",646,"IA","Senate","Race","Black",2,24,"Ernst",2020
"647",647,"IA","Senate","Race","Latino",4,67,"Greenfield",2020
"648",648,"IA","Senate","Race","Latino",4,32,"Ernst",2020
"649",649,"IA","Senate","Race","Asian",1,-1,"Greenfield",2020
"650",650,"IA","Senate","Race","Asian",1,-1,"Ernst",2020
"651",651,"IA","Senate","Race","Other racial/ethnic groups",2,-1,"Greenfield",2020
"652",652,"IA","Senate","Race","Other racial/ethnic groups",2,-1,"Ernst",2020
"653",653,"IA","Senate","Gender","Male",48,40,"Greenfield",2020
"654",654,"IA","Senate","Gender","Male",48,57,"Ernst",2020
"655",655,"IA","Senate","Gender","Female",52,51,"Greenfield",2020
"656",656,"IA","Senate","Gender","Female",52,46,"Ernst",2020
"657",657,"IA","Senate","Area type","Urban",32,55,"Greenfield",2020
"658",658,"IA","Senate","Area type","Urban",32,42,"Ernst",2020
"659",659,"IA","Senate","Area type","Suburban",29,48,"Greenfield",2020
"660",660,"IA","Senate","Area type","Suburban",29,50,"Ernst",2020
"661",661,"IA","Senate","Area type","Rural",40,36,"Greenfield",2020
"662",662,"IA","Senate","Area type","Rural",40,61,"Ernst",2020
"663",663,"IA","Senate","Education","Never attended college",19,37,"Greenfield",2020
"664",664,"IA","Senate","Education","Never attended college",19,59,"Ernst",2020
"665",665,"IA","Senate","Education","Some college",25,47,"Greenfield",2020
"666",666,"IA","Senate","Education","Some college",25,51,"Ernst",2020
"667",667,"IA","Senate","Education","Associate's degree",18,42,"Greenfield",2020
