"","year","state","office_type","question","answer","demographic_pct","answer_pct","lastName"
"1693",2020,"TX","Senate","Race","White",60,30,"Hegar"
"1694",2020,"TX","Senate","Race","White",60,68,"Cornyn"
"1695",2020,"TX","Senate","Race","Black",12,87,"Hegar"
"1696",2020,"TX","Senate","Race","Black",12,11,"Cornyn"
"1697",2020,"TX","Senate","Race","Latino",23,56,"Hegar"
"1698",2020,"TX","Senate","Race","Latino",23,42,"Cornyn"
"1699",2020,"TX","Senate","Race","Asian",3,60,"Hegar"
"1700",2020,"TX","Senate","Race","Asian",3,39,"Cornyn"
"1701",2020,"TX","Senate","Race","Other racial/ethnic groups",3,39,"Hegar"
"1702",2020,"TX","Senate","Race","Other racial/ethnic groups",3,57,"Cornyn"
"1703",2020,"TX","Senate","Gender","Male",45,39,"Hegar"
"1704",2020,"TX","Senate","Gender","Male",45,59,"Cornyn"
"1705",2020,"TX","Senate","Gender","Female",55,49,"Hegar"
"1706",2020,"TX","Senate","Gender","Female",55,50,"Cornyn"
"1707",2020,"TX","Senate","Area type","Urban",42,54,"Hegar"
"1708",2020,"TX","Senate","Area type","Urban",42,44,"Cornyn"
"1709",2020,"TX","Senate","Area type","Suburban",51,39,"Hegar"
"1710",2020,"TX","Senate","Area type","Suburban",51,59,"Cornyn"
"1711",2020,"TX","Senate","Area type","Rural",7,25,"Hegar"
"1712",2020,"TX","Senate","Area type","Rural",7,74,"Cornyn"
"1713",2020,"TX","Senate","Education by race","White voters, college degree",26,40,"Hegar"
"1714",2020,"TX","Senate","Education by race","White voters, college degree",26,59,"Cornyn"
"1715",2020,"TX","Senate","Education by race","White voters, no degree",34,23,"Hegar"
"1716",2020,"TX","Senate","Education by race","White voters, no degree",34,75,"Cornyn"
"1717",2020,"TX","Senate","Education by race","Voters of color, college degree",13,64,"Hegar"
"1718",2020,"TX","Senate","Education by race","Voters of color, college degree",13,34,"Cornyn"
"1719",2020,"TX","Senate","Education by race","Voters of color, no degree",26,65,"Hegar"
"1720",2020,"TX","Senate","Education by race","Voters of color, no degree",26,33,"Cornyn"
"1721",2020,"TX","Senate","Education","Never attended college",17,38,"Hegar"
"1722",2020,"TX","Senate","Education","Never attended college",17,60,"Cornyn"
"1723",2020,"TX","Senate","Education","Some college",27,39,"Hegar"
"1724",2020,"TX","Senate","Education","Some college",27,59,"Cornyn"
"1725",2020,"TX","Senate","Education","Associate's degree",16,49,"Hegar"
"1726",2020,"TX","Senate","Education","Associate's degree",16,49,"Cornyn"
"1727",2020,"TX","Senate","Education","Bachelor's degree",24,46,"Hegar"
"1728",2020,"TX","Senate","Education","Bachelor's degree",24,53,"Cornyn"
"1729",2020,"TX","Senate","Education","Advanced degree",15,51,"Hegar"
"1730",2020,"TX","Senate","Education","Advanced degree",15,47,"Cornyn"
"1731",2020,"TX","Senate","Income","Less than $30,000",11,52,"Hegar"
"1732",2020,"TX","Senate","Income","Less than $30,000",11,46,"Cornyn"
"1733",2020,"TX","Senate","Income","$30,000-$49,999",17,54,"Hegar"
"1734",2020,"TX","Senate","Income","$30,000-$49,999",17,43,"Cornyn"
"1735",2020,"TX","Senate","Income","$50,000-$99,999",36,43,"Hegar"
"1736",2020,"TX","Senate","Income","$50,000-$99,999",36,56,"Cornyn"
"1737",2020,"TX","Senate","Income","$100,000-$199,999",27,42,"Hegar"
"1738",2020,"TX","Senate","Income","$100,000-$199,999",27,57,"Cornyn"
"1739",2020,"TX","Senate","Income","$200,000 or more",10,55,"Hegar"
"1740",2020,"TX","Senate","Income","$200,000 or more",10,45,"Cornyn"
"1741",2020,"VA","President","Age","18-24",12,62,"Biden"
"1742",2020,"VA","President","Age","18-24",12,33,"Trump"
"1743",2020,"VA","President","Age","25-29",8,63,"Biden"
"1744",2020,"VA","President","Age","25-29",8,34,"Trump"
"1745",2020,"VA","President","Age","30-39",17,60,"Biden"
"1746",2020,"VA","President","Age","30-39",17,38,"Trump"
"1747",2020,"VA","President","Age","40-49",16,63,"Biden"
"1748",2020,"VA","President","Age","40-49",16,36,"Trump"
"1749",2020,"VA","President","Age","50-64",29,48,"Biden"
"1750",2020,"VA","President","Age","50-64",29,51,"Trump"
"1751",2020,"VA","President","Age","65 or older",18,45,"Biden"
"1752",2020,"VA","President","Age","65 or older",18,54,"Trump"
"1753",2020,"VA","President","Race","White",67,45,"Biden"
"1754",2020,"VA","President","Race","White",67,53,"Trump"
"1755",2020,"VA","President","Race","Black",18,89,"Biden"
"1756",2020,"VA","President","Race","Black",18,10,"Trump"
"1757",2020,"VA","President","Race","Latino",7,61,"Biden"
"1758",2020,"VA","President","Race","Latino",7,36,"Trump"
"1759",2020,"VA","President","Race","Asian",4,60,"Biden"
"1760",2020,"VA","President","Race","Asian",4,38,"Trump"
"1761",2020,"VA","President","Race","Other racial/ethnic groups",3,50,"Biden"
"1762",2020,"VA","President","Race","Other racial/ethnic groups",3,43,"Trump"
"1763",2020,"VA","President","Gender","Male",49,49,"Biden"
"1764",2020,"VA","President","Gender","Male",49,48,"Trump"
"1765",2020,"VA","President","Gender","Female",51,61,"Biden"
"1766",2020,"VA","President","Gender","Female",51,38,"Trump"
"1767",2020,"VA","President","Area type","Urban",24,64,"Biden"
"1768",2020,"VA","President","Area type","Urban",24,34,"Trump"
"1769",2020,"VA","President","Area type","Suburban",60,53,"Biden"
"1770",2020,"VA","President","Area type","Suburban",60,45,"Trump"
"1771",2020,"VA","President","Area type","Rural",16,46,"Biden"
"1772",2020,"VA","President","Area type","Rural",16,52,"Trump"
"1773",2020,"VA","President","Education by race","White voters, college degree",33,52,"Biden"
"1774",2020,"VA","President","Education by race","White voters, college degree",33,45,"Trump"
"1775",2020,"VA","President","Education by race","White voters, no degree",34,38,"Biden"
"1776",2020,"VA","President","Education by race","White voters, no degree",34,62,"Trump"
"1777",2020,"VA","President","Education by race","Voters of color, college degree",10,75,"Biden"
"1778",2020,"VA","President","Education by race","Voters of color, college degree",10,24,"Trump"
"1779",2020,"VA","President","Education by race","Voters of color, no degree",23,76,"Biden"
"1780",2020,"VA","President","Education by race","Voters of color, no degree",23,22,"Trump"
"1781",2020,"VA","President","Education","Never attended college",18,45,"Biden"
"1782",2020,"VA","President","Education","Never attended college",18,54,"Trump"
"1783",2020,"VA","President","Education","Some college",25,55,"Biden"
"1784",2020,"VA","President","Education","Some college",25,43,"Trump"
"1785",2020,"VA","President","Education","Associate's degree",14,58,"Biden"
"1786",2020,"VA","President","Education","Associate's degree",14,41,"Trump"
"1787",2020,"VA","President","Education","Bachelor's degree",26,55,"Biden"
"1788",2020,"VA","President","Education","Bachelor's degree",26,42,"Trump"
"1789",2020,"VA","President","Education","Advanced degree",17,61,"Biden"
"1790",2020,"VA","President","Education","Advanced degree",17,36,"Trump"
"1791",2020,"VA","President","Income","Less than $30,000",14,62,"Biden"
"1792",2020,"VA","President","Income","Less than $30,000",14,38,"Trump"
"1793",2020,"VA","President","Income","$30,000-$49,999",19,58,"Biden"
"1794",2020,"VA","President","Income","$30,000-$49,999",19,40,"Trump"
"1795",2020,"VA","President","Income","$50,000-$99,999",27,52,"Biden"
"1796",2020,"VA","President","Income","$50,000-$99,999",27,47,"Trump"
"1797",2020,"VA","President","Income","$100,000-$199,999",28,46,"Biden"
"1798",2020,"VA","President","Income","$100,000-$199,999",28,53,"Trump"
"1799",2020,"VA","President","Income","$200,000 or more",13,45,"Biden"
"1800",2020,"VA","President","Income","$200,000 or more",13,53,"Trump"
"1801",2020,"VA","Senate","Age","18-24",12,66,"Warner"
"1802",2020,"VA","Senate","Age","18-24",12,34,"Gade"
"1803",2020,"VA","Senate","Age","25-29",8,64,"Warner"
"1804",2020,"VA","Senate","Age","25-29",8,36,"Gade"
"1805",2020,"VA","Senate","Age","30-39",17,60,"Warner"
"1806",2020,"VA","Senate","Age","30-39",17,40,"Gade"
"1807",2020,"VA","Senate","Age","40-49",16,64,"Warner"
"1808",2020,"VA","Senate","Age","40-49",16,36,"Gade"
"1809",2020,"VA","Senate","Age","50-64",29,51,"Warner"
"1810",2020,"VA","Senate","Age","50-64",29,49,"Gade"
"1811",2020,"VA","Senate","Age","65 or older",18,48,"Warner"
"1812",2020,"VA","Senate","Age","65 or older",18,52,"Gade"
"1813",2020,"VA","Senate","Race","White",67,45,"Warner"
"1814",2020,"VA","Senate","Race","White",67,55,"Gade"
"1815",2020,"VA","Senate","Race","Black",18,93,"Warner"
"1816",2020,"VA","Senate","Race","Black",18,7,"Gade"
"1817",2020,"VA","Senate","Race","Latino",7,59,"Warner"
"1818",2020,"VA","Senate","Race","Latino",7,41,"Gade"
"1819",2020,"VA","Senate","Race","Asian",4,71,"Warner"
"1820",2020,"VA","Senate","Race","Asian",4,29,"Gade"
"1821",2020,"VA","Senate","Race","Other racial/ethnic groups",3,67,"Warner"
"1822",2020,"VA","Senate","Race","Other racial/ethnic groups",3,32,"Gade"
"1823",2020,"VA","Senate","Gender","Male",49,52,"Warner"
"1824",2020,"VA","Senate","Gender","Male",49,48,"Gade"
"1825",2020,"VA","Senate","Gender","Female",51,61,"Warner"
"1826",2020,"VA","Senate","Gender","Female",51,39,"Gade"
"1827",2020,"VA","Senate","Area type","Urban",24,67,"Warner"
"1828",2020,"VA","Senate","Area type","Urban",24,33,"Gade"
"1829",2020,"VA","Senate","Area type","Suburban",60,55,"Warner"
"1830",2020,"VA","Senate","Area type","Suburban",60,45,"Gade"
"1831",2020,"VA","Senate","Area type","Rural",16,48,"Warner"
"1832",2020,"VA","Senate","Area type","Rural",16,52,"Gade"
"1833",2020,"VA","Senate","Education by race","White voters, college degree",33,50,"Warner"
"1834",2020,"VA","Senate","Education by race","White voters, college degree",33,50,"Gade"
"1835",2020,"VA","Senate","Education by race","White voters, no degree",34,41,"Warner"
"1836",2020,"VA","Senate","Education by race","White voters, no degree",34,59,"Gade"
"1837",2020,"VA","Senate","Education by race","Voters of color, college degree",10,77,"Warner"
"1838",2020,"VA","Senate","Education by race","Voters of color, college degree",10,23,"Gade"
"1839",2020,"VA","Senate","Education by race","Voters of color, no degree",23,82,"Warner"
"1840",2020,"VA","Senate","Education by race","Voters of color, no degree",23,18,"Gade"
"1841",2020,"VA","Senate","Education","Never attended college",18,48,"Warner"
"1842",2020,"VA","Senate","Education","Never attended college",18,52,"Gade"
"1843",2020,"VA","Senate","Education","Some college",25,60,"Warner"
"1844",2020,"VA","Senate","Education","Some college",25,39,"Gade"
"1845",2020,"VA","Senate","Education","Associate's degree",14,61,"Warner"
"1846",2020,"VA","Senate","Education","Associate's degree",14,39,"Gade"
"1847",2020,"VA","Senate","Education","Bachelor's degree",26,55,"Warner"
"1848",2020,"VA","Senate","Education","Bachelor's degree",26,45,"Gade"
"1849",2020,"VA","Senate","Education","Advanced degree",17,59,"Warner"
"1850",2020,"VA","Senate","Education","Advanced degree",17,41,"Gade"
"1851",2020,"VA","Senate","Income","Less than $30,000",14,64,"Warner"
"1852",2020,"VA","Senate","Income","Less than $30,000",14,35,"Gade"
"1853",2020,"VA","Senate","Income","$30,000-$49,999",19,61,"Warner"
"1854",2020,"VA","Senate","Income","$30,000-$49,999",19,39,"Gade"
"1855",2020,"VA","Senate","Income","$50,000-$99,999",26,54,"Warner"
"1856",2020,"VA","Senate","Income","$50,000-$99,999",26,46,"Gade"
"1857",2020,"VA","Senate","Income","$100,000-$199,999",28,45,"Warner"
"1858",2020,"VA","Senate","Income","$100,000-$199,999",28,55,"Gade"
"1859",2020,"VA","Senate","Income","$200,000 or more",13,52,"Warner"
"1860",2020,"VA","Senate","Income","$200,000 or more",13,48,"Gade"
"1861",2020,"WA","President","Gender","Male",46,48,"Biden"
"1862",2020,"WA","President","Gender","Male",46,46,"Trump"
"1863",2020,"WA","President","Gender","Female",54,67,"Biden"
"1864",2020,"WA","President","Gender","Female",54,33,"Trump"
"1865",2020,"WA","President","Area type","Urban",31,74,"Biden"
"1866",2020,"WA","President","Area type","Urban",31,24,"Trump"
"1867",2020,"WA","President","Area type","Suburban",50,49,"Biden"
"1868",2020,"WA","President","Area type","Suburban",50,48,"Trump"
"1869",2020,"WA","President","Area type","Rural",19,57,"Biden"
"1870",2020,"WA","President","Area type","Rural",19,42,"Trump"
"1871",2020,"WA","President","Age","18-44",40,62,"Biden"
"1872",2020,"WA","President","Age","18-44",40,34,"Trump"
"1873",2020,"WA","President","Age","45 or older",60,56,"Biden"
"1874",2020,"WA","President","Age","45 or older",60,42,"Trump"
"1875",2020,"WA","President","Education","College graduate",38,72,"Biden"
"1876",2020,"WA","President","Education","College graduate",38,24,"Trump"
"1877",2020,"WA","President","Education","No college degree",62,50,"Biden"
"1878",2020,"WA","President","Education","No college degree",62,49,"Trump"
"1879",2020,"WA","President","Race","White voters",76,63,"Biden"
"1880",2020,"WA","President","Race","White voters",76,36,"Trump"
"1881",2020,"WA","President","Race","Voters of color",24,49,"Biden"
"1882",2020,"WA","President","Race","Voters of color",24,46,"Trump"
"1883",2020,"WA","Governor","Gender","Male",46,47,"Inslee"
"1884",2020,"WA","Governor","Gender","Male",46,53,"Culp"
"1885",2020,"WA","Governor","Gender","Female",54,65,"Inslee"
"1886",2020,"WA","Governor","Gender","Female",54,35,"Culp"
"1887",2020,"WA","Governor","Area type","Urban",31,73,"Inslee"
"1888",2020,"WA","Governor","Area type","Urban",31,27,"Culp"
"1889",2020,"WA","Governor","Area type","Suburban",50,48,"Inslee"
"1890",2020,"WA","Governor","Area type","Suburban",50,52,"Culp"
"1891",2020,"WA","Governor","Area type","Rural",19,53,"Inslee"
"1892",2020,"WA","Governor","Area type","Rural",19,47,"Culp"
"1893",2020,"WA","Governor","Age","18-44",40,60,"Inslee"
"1894",2020,"WA","Governor","Age","18-44",40,40,"Culp"
"1895",2020,"WA","Governor","Age","45 or older",60,55,"Inslee"
"1896",2020,"WA","Governor","Age","45 or older",60,45,"Culp"
"1897",2020,"WA","Governor","Race","White voters",76,60,"Inslee"
"1898",2020,"WA","Governor","Race","White voters",76,40,"Culp"
"1899",2020,"WA","Governor","Race","Voters of color",24,50,"Inslee"
"1900",2020,"WA","Governor","Race","Voters of color",24,50,"Culp"
"1901",2020,"WA","Governor","Education","Never attended college",22,48,"Inslee"
"1902",2020,"WA","Governor","Education","Never attended college",22,52,"Culp"
"1903",2020,"WA","Governor","Education","Some college",28,51,"Inslee"
"1904",2020,"WA","Governor","Education","Some college",28,49,"Culp"
"1905",2020,"WA","Governor","Education","Associate's degree",11,48,"Inslee"
"1906",2020,"WA","Governor","Education","Associate's degree",11,52,"Culp"
"1907",2020,"WA","Governor","Education","Bachelor's degree",21,68,"Inslee"
"1908",2020,"WA","Governor","Education","Bachelor's degree",21,32,"Culp"
"1909",2020,"WA","Governor","Education","Advanced degree",18,70,"Inslee"
"1910",2020,"WA","Governor","Education","Advanced degree",18,30,"Culp"
"1911",2020,"WI","President","Age","18-24",8,61,"Biden"
"1912",2020,"WI","President","Age","18-24",8,33,"Trump"
"1913",2020,"WI","President","Age","25-29",5,56,"Biden"
"1914",2020,"WI","President","Age","25-29",5,40,"Trump"
"1915",2020,"WI","President","Age","30-39",14,52,"Biden"
"1916",2020,"WI","President","Age","30-39",14,46,"Trump"
"1917",2020,"WI","President","Age","40-49",14,53,"Biden"
"1918",2020,"WI","President","Age","40-49",14,46,"Trump"
"1919",2020,"WI","President","Age","50-64",32,46,"Biden"
"1920",2020,"WI","President","Age","50-64",32,53,"Trump"
"1921",2020,"WI","President","Age","65 or older",26,47,"Biden"
"1922",2020,"WI","President","Age","65 or older",26,53,"Trump"
"1923",2020,"WI","President","Gender","Male",50,44,"Biden"
"1924",2020,"WI","President","Gender","Male",50,54,"Trump"
"1925",2020,"WI","President","Gender","Female",50,56,"Biden"
"1926",2020,"WI","President","Gender","Female",50,43,"Trump"
"1927",2020,"WI","President","Area type","Urban",30,69,"Biden"
"1928",2020,"WI","President","Area type","Urban",30,30,"Trump"
"1929",2020,"WI","President","Area type","Suburban",49,43,"Biden"
"1930",2020,"WI","President","Area type","Suburban",49,55,"Trump"
"1931",2020,"WI","President","Area type","Rural",22,38,"Biden"
"1932",2020,"WI","President","Area type","Rural",22,60,"Trump"
"1933",2020,"WI","President","Education by race","White voters, college degree",30,56,"Biden"
"1934",2020,"WI","President","Education by race","White voters, college degree",30,43,"Trump"
"1935",2020,"WI","President","Education by race","White voters, no degree",56,41,"Biden"
"1936",2020,"WI","President","Education by race","White voters, no degree",56,57,"Trump"
"1937",2020,"WI","President","Education by race","Voters of color, college degree",3,76,"Biden"
"1938",2020,"WI","President","Education by race","Voters of color, college degree",3,24,"Trump"
"1939",2020,"WI","President","Education by race","Voters of color, no degree",10,72,"Biden"
"1940",2020,"WI","President","Education by race","Voters of color, no degree",10,26,"Trump"
"1941",2020,"WI","President","Race","White voters",86,46,"Biden"
"1942",2020,"WI","President","Race","White voters",86,52,"Trump"
"1943",2020,"WI","President","Race","Voters of color",14,73,"Biden"
"1944",2020,"WI","President","Race","Voters of color",14,25,"Trump"
"1945",2020,"WI","President","Education","Never attended college",22,44,"Biden"
"1946",2020,"WI","President","Education","Never attended college",22,54,"Trump"
"1947",2020,"WI","President","Education","Some college",27,49,"Biden"
"1948",2020,"WI","President","Education","Some college",27,49,"Trump"
"1949",2020,"WI","President","Education","Associate's degree",16,43,"Biden"
"1950",2020,"WI","President","Education","Associate's degree",16,56,"Trump"
"1951",2020,"WI","President","Education","Bachelor's degree",23,52,"Biden"
"1952",2020,"WI","President","Education","Bachelor's degree",23,46,"Trump"
"1953",2020,"WI","President","Education","Advanced degree",11,68,"Biden"
"1954",2020,"WI","President","Education","Advanced degree",11,31,"Trump"
"1955",2020,"WI","President","Income","Less than $30,000",15,65,"Biden"
"1956",2020,"WI","President","Income","Less than $30,000",15,31,"Trump"
"1957",2020,"WI","President","Income","$30,000-$49,999",20,55,"Biden"
"1958",2020,"WI","President","Income","$30,000-$49,999",20,44,"Trump"
"1959",2020,"WI","President","Income","$50,000-$99,999",38,47,"Biden"
"1960",2020,"WI","President","Income","$50,000-$99,999",38,52,"Trump"
"1961",2020,"WI","President","Income","$100,000-$199,999",21,43,"Biden"
"1962",2020,"WI","President","Income","$100,000-$199,999",21,56,"Trump"
"1963",2020,"WI","President","Income","$200,000 or more",5,45,"Biden"
"1964",2020,"WI","President","Income","$200,000 or more",5,55,"Trump"
"1965",2020,"US","President","Age","18-24",9,65,"Biden"
"1966",2020,"US","President","Age","18-24",9,31,"Trump"
"1967",2020,"US","President","Age","25-29",7,54,"Biden"
"1968",2020,"US","President","Age","25-29",7,43,"Trump"
"1969",2020,"US","President","Age","30-39",16,51,"Biden"
"1970",2020,"US","President","Age","30-39",16,46,"Trump"
"1971",2020,"US","President","Age","40-49",16,54,"Biden"
"1972",2020,"US","President","Age","40-49",16,44,"Trump"
"1973",2020,"US","President","Age","50-64",30,47,"Biden"
"1974",2020,"US","President","Age","50-64",30,52,"Trump"
"1975",2020,"US","President","Age","65 or older",22,47,"Biden"
"1976",2020,"US","President","Age","65 or older",22,52,"Trump"
"1977",2020,"US","President","Race","White",67,41,"Biden"
"1978",2020,"US","President","Race","White",67,58,"Trump"
"1979",2020,"US","President","Race","Black",13,87,"Biden"
"1980",2020,"US","President","Race","Black",13,12,"Trump"
"1981",2020,"US","President","Race","Latino",13,65,"Biden"
"1982",2020,"US","President","Race","Latino",13,32,"Trump"
"1983",2020,"US","President","Race","Asian",4,61,"Biden"
"1984",2020,"US","President","Race","Asian",4,34,"Trump"
"1985",2020,"US","President","Race","Other racial/ethnic groups",4,55,"Biden"
"1986",2020,"US","President","Race","Other racial/ethnic groups",4,41,"Trump"
"1987",2020,"US","President","Gender","Male",48,45,"Biden"
"1988",2020,"US","President","Gender","Male",48,53,"Trump"
"1989",2020,"US","President","Gender","Female",52,57,"Biden"
"1990",2020,"US","President","Gender","Female",52,42,"Trump"
"1991",2020,"US","President","Area type","Urban",29,60,"Biden"
"1992",2020,"US","President","Area type","Urban",29,38,"Trump"
"1993",2020,"US","President","Area type","Suburban",51,50,"Biden"
"1994",2020,"US","President","Area type","Suburban",51,48,"Trump"
"1995",2020,"US","President","Area type","Rural",19,42,"Biden"
"1996",2020,"US","President","Area type","Rural",19,57,"Trump"
"1997",2020,"US","President","Education by race","White voters, college degree",32,51,"Biden"
"1998",2020,"US","President","Education by race","White voters, college degree",32,48,"Trump"
"1999",2020,"US","President","Education by race","White voters, no degree",35,32,"Biden"
"2000",2020,"US","President","Education by race","White voters, no degree",35,67,"Trump"
"2001",2020,"US","President","Education by race","Voters of color, college degree",10,70,"Biden"
"2002",2020,"US","President","Education by race","Voters of color, college degree",10,27,"Trump"
"2003",2020,"US","President","Education by race","Voters of color, no degree",24,72,"Biden"
"2004",2020,"US","President","Education by race","Voters of color, no degree",24,26,"Trump"
"2005",2020,"US","President","Education","Never attended college",19,46,"Biden"
"2006",2020,"US","President","Education","Never attended college",19,54,"Trump"
"2007",2020,"US","President","Education","Some college",23,51,"Biden"
"2008",2020,"US","President","Education","Some college",23,47,"Trump"
"2009",2020,"US","President","Education","Associate's degree",16,47,"Biden"
"2010",2020,"US","President","Education","Associate's degree",16,50,"Trump"
"2011",2020,"US","President","Education","Bachelor's degree",27,51,"Biden"
"2012",2020,"US","President","Education","Bachelor's degree",27,47,"Trump"
"2013",2020,"US","President","Education","Advanced degree",15,62,"Biden"
"2014",2020,"US","President","Education","Advanced degree",15,37,"Trump"
"2015",2020,"US","President","Income","Less than $30,000",15,54,"Biden"
"2016",2020,"US","President","Income","Less than $30,000",15,46,"Trump"
"2017",2020,"US","President","Income","$30,000-$49,999",20,56,"Biden"
"2018",2020,"US","President","Income","$30,000-$49,999",20,43,"Trump"
"2019",2020,"US","President","Income","$50,000-$99,999",39,57,"Biden"
"2020",2020,"US","President","Income","$50,000-$99,999",39,42,"Trump"
"2021",2020,"US","President","Income","$100,000-$199,999",20,41,"Biden"
"2022",2020,"US","President","Income","$100,000-$199,999",20,58,"Trump"
"2023",2020,"US","President","Income","$200,000 or more",7,44,"Biden"
"2024",2020,"US","President","Income","$200,000 or more",7,44,"Trump"
"2025",2020,"US","House","Age","18-24",9,66,"Democrats"
"2026",2020,"US","House","Age","18-24",9,32,"Republicans"
"2027",2020,"US","House","Age","25-29",7,57,"Democrats"
"2028",2020,"US","House","Age","25-29",7,43,"Republicans"
"2029",2020,"US","House","Age","30-39",15,52,"Democrats"
"2030",2020,"US","House","Age","30-39",15,47,"Republicans"
"2031",2020,"US","House","Age","40-49",16,55,"Democrats"
"2032",2020,"US","House","Age","40-49",16,44,"Republicans"
"2033",2020,"US","House","Age","50-64",30,46,"Democrats"
"2034",2020,"US","House","Age","50-64",30,53,"Republicans"
"2035",2020,"US","House","Age","65 or older",22,46,"Democrats"
"2036",2020,"US","House","Age","65 or older",22,54,"Republicans"
"2037",2020,"US","House","Race","White",66,41,"Democrats"
"2038",2020,"US","House","Race","White",66,59,"Republicans"
"2039",2020,"US","House","Race","Black",13,87,"Democrats"
"2040",2020,"US","House","Race","Black",13,12,"Republicans"
"2041",2020,"US","House","Race","Latino",14,63,"Democrats"
"2042",2020,"US","House","Race","Latino",14,36,"Republicans"
"2043",2020,"US","House","Race","Asian",4,68,"Democrats"
"2044",2020,"US","House","Race","Asian",4,32,"Republicans"
"2045",2020,"US","House","Race","Other racial/ethnic groups",4,47,"Democrats"
"2046",2020,"US","House","Race","Other racial/ethnic groups",4,47,"Republicans"
"2047",2020,"US","House","Gender","Male",48,45,"Democrats"
"2048",2020,"US","House","Gender","Male",48,54,"Republicans"
"2049",2020,"US","House","Gender","Female",52,57,"Democrats"
"2050",2020,"US","House","Gender","Female",52,43,"Republicans"
"2051",2020,"US","House","Area type","Urban",29,61,"Democrats"
"2052",2020,"US","House","Area type","Urban",29,37,"Republicans"
"2053",2020,"US","House","Area type","Suburban",52,50,"Democrats"
"2054",2020,"US","House","Area type","Suburban",52,50,"Republicans"
"2055",2020,"US","House","Area type","Rural",19,41,"Democrats"
"2056",2020,"US","House","Area type","Rural",19,58,"Republicans"
"2057",2020,"US","House","Education by race","White voters, college degree",31,49,"Democrats"
"2058",2020,"US","House","Education by race","White voters, college degree",31,50,"Republicans"
"2059",2020,"US","House","Education by race","White voters, no degree",34,33,"Democrats"
"2060",2020,"US","House","Education by race","White voters, no degree",34,66,"Republicans"
"2061",2020,"US","House","Education by race","Voters of color, college degree",11,66,"Democrats"
"2062",2020,"US","House","Education by race","Voters of color, college degree",11,34,"Republicans"
"2063",2020,"US","House","Education by race","Voters of color, no degree",24,73,"Democrats"
"2064",2020,"US","House","Education by race","Voters of color, no degree",24,26,"Republicans"
"2065",2020,"US","House","Education","Never attended college",20,46,"Democrats"
"2066",2020,"US","House","Education","Never attended college",20,52,"Republicans"
"2067",2020,"US","House","Education","Some college",23,52,"Democrats"
"2068",2020,"US","House","Education","Some college",23,47,"Republicans"
"2069",2020,"US","House","Education","Associate's degree",15,49,"Democrats"
"2070",2020,"US","House","Education","Associate's degree",15,50,"Republicans"
"2071",2020,"US","House","Education","Bachelor's degree",27,50,"Democrats"
"2072",2020,"US","House","Education","Bachelor's degree",27,50,"Republicans"
"2073",2020,"US","House","Education","Advanced degree",15,60,"Democrats"
"2074",2020,"US","House","Education","Advanced degree",15,40,"Republicans"
"2075",2020,"US","House","Income","Less than $30,000",16,54,"Democrats"
"2076",2020,"US","House","Income","Less than $30,000",16,46,"Republicans"
"2077",2020,"US","House","Income","$30,000-$49,999",20,56,"Democrats"
"2078",2020,"US","House","Income","$30,000-$49,999",20,44,"Republicans"
"2079",2020,"US","House","Income","$50,000-$99,999",39,57,"Democrats"
"2080",2020,"US","House","Income","$50,000-$99,999",39,42,"Republicans"
"2081",2020,"US","House","Income","$100,000-$199,999",19,40,"Democrats"
"2082",2020,"US","House","Income","$100,000-$199,999",19,59,"Republicans"
"2083",2020,"US","House","Income","$200,000 or more",7,53,"Democrats"
"2084",2020,"US","House","Income","$200,000 or more",7,47,"Republicans"
